:START_ID,:END_ID,relationship_type,iou:float,from_fraction:float,to_fraction:float,year_from:int,year_to:int,:TYPE
CD_MB_Provencher_,CD_MB_Provencher,WITHIN,0.6121,0.9958,0.6137,1891,1901,P134_continued
CD_MB_Selkirk,CD_MB_Brandon,CONTAINS,0.5816,0.5816,1.0,1891,1901,P134_continued
"CD_MB_Winnipeg,_City—Cité","CD_MB_Winnipeg,_City—Cité",WITHIN,0.979,0.979,1.0,1891,1901,P134_continued
CD_NB_Albert,CD_NB_Albert,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_Carleton,CD_NB_Carleton,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_Charlotte,CD_NB_Charlotte,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_Gloucester,CD_NB_Gloucester,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_Kent,CD_NB_Kent,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_King’s,CD_NB_Kings,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_Northumberland,CD_NB_Northumberland,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_Queen's,CD_NB_Sunbury_&_Queens,WITHIN,0.5889,1.0,0.5889,1891,1901,P134_continued
CD_NB_Restigouche,CD_NB_Restigouche,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_NB_St-John,_County—Comté","CD_NB_St._John,_City_&_Co—Cité_et_comté",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_Sunbury,CD_NB_Sunbury_&_Queens,WITHIN,0.4111,1.0,0.4111,1891,1901,P134_continued
CD_NB_Victoria,CD_NB_Victoria_&_Madawaska,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_Westmoreland,CD_NB_Westmorland,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NB_York,CD_NB_York,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NL_Labrador,CD_NL_Labrador,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NL_Newfoundland,CD_NL_Newfoundland,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Annapolis,CD_NS_Annapolis,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Antigonish,CD_NS_Antigonish,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Cap_Breton,CD_NS_Cape_Breton,WITHIN,0.0215,1.0,0.0215,1891,1901,P134_continued
CD_NS_Cape_Breton,CD_NS_Cape_Breton,WITHIN,0.9785,1.0,0.9785,1891,1901,P134_continued
CD_NS_Colchester,CD_NS_Colchester,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Cumberland,CD_NS_Cumberland,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Digby,CD_NS_Digby,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Guysborough,CD_NS_Guysborough,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_NS_Halifax,_City—Cité","CD_NS_Halifax,_City_&_Co—Cité_et_comté",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Hants,CD_NS_Hants,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Inverness,CD_NS_Inverness,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_King’s,CD_NS_Kings,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Lunenburg,CD_NS_Lunenburg,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Pictou,CD_NS_Pictou,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Queen's,CD_NS_Shelburne_&_Queens,WITHIN,0.2599,1.0,0.2599,1891,1901,P134_continued
CD_NS_Richmond,CD_NS_Richmond,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Shelburne,CD_NS_Shelburne_&_Queens,WITHIN,0.7401,1.0,0.7401,1891,1901,P134_continued
CD_NS_Victoria,CD_NS_Victoria,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NS_Yarmouth,CD_NS_Yarmouth,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NT_Alberta,CD_NT_Alberta,SAME_AS,0.9999,1.0,0.9999,1891,1901,P134_continued
CD_NT_Assiniboia_East-Est,"CD_NT_Assiniboia,_East—Est",SAME_AS,0.9999,1.0,1.0,1891,1901,P134_continued
CD_NT_Assiniboia_West-Ouest,"CD_NT_Assiniboia,_West—Ouest",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_NT_Saskatchewan,CD_NT_Saskatchewan,WITHIN,0.9555,0.9555,1.0,1891,1901,P134_continued
CD_NT_The_Unorganized_Territories,"CD_QC_Unorganized_Districts_-_Abitibi,_Ashuanipi,_Mistassini",CONTAINS,0.0437,0.0437,1.0,1891,1901,P134_continued
CD_NT_The_Unorganized_Territories,CD_NT_Unorganized_Territories—Territoires_non-organisés,CONTAINS,0.1368,0.1368,0.9996,1891,1901,P134_continued
CD_NT_The_Unorganized_Territories,CD_NT_Unorganized_Territories,CONTAINS,0.8177,0.8194,0.9975,1891,1901,P134_continued
CD_ON_Addington,CD_ON_Addington,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Algoma,CD_ON_Algoma,CONTAINS,0.7373,0.7374,0.9999,1891,1901,P134_continued
CD_ON_Bothwell,CD_ON_Bothwell,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Brant,_North—Nord","CD_ON_Wentworth_&_Brant,_North—Nord",WITHIN,0.7329,1.0,0.7329,1891,1901,P134_continued
"CD_ON_Brant,_South—Sud","CD_ON_Brant,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Brockville,CD_ON_Brockville,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Bruce,_East—Est","CD_ON_Bruce,_East—Est",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Bruce,_North—Nord","CD_ON_Bruce,_North—Nord",SAME_AS,0.9987,0.9987,1.0,1891,1901,P134_continued
"CD_ON_Bruce,_West—Ouest","CD_ON_Bruce,_West—Ouest",SAME_AS,0.9979,1.0,0.9979,1891,1901,P134_continued
CD_ON_Cardwell,CD_ON_Cardwell,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Carleton,CD_ON_Carleton,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Cornwall_&_Stormont,CD_ON_Cornwall_&_Stormont,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Dundas,CD_ON_Dundas,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Durham,_East—Est","CD_ON_Durham,_East—Est",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Durham,_West—Ouest","CD_ON_Durham,_West—Ouest",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Elgin,_East—Est","CD_ON_Elgin,_East—Est",SAME_AS,0.9986,0.9993,0.9993,1891,1901,P134_continued
"CD_ON_Elgin,_West—Ouest","CD_ON_Elgin,_West—Ouest",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Essex,_North—Nord","CD_ON_Essex,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Essex,_South—Sud","CD_ON_Essex,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Frontenac,CD_ON_Frontenac,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Glengarry,CD_ON_Glengarry,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Grenville,_South—Sud","CD_ON_Grenville,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Grey,_East—Est","CD_ON_Grey,_East—Est",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Grey,_North—Nord","CD_ON_Grey,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Grey,_South—Sud","CD_ON_Grey,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Halton,CD_ON_Halton,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Hamilton,_City—Cité","CD_ON_Hamilton,_City—Cité",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Hastings,_East—Est","CD_ON_Hastings,_East—Est",WITHIN,0.9763,0.9763,1.0,1891,1901,P134_continued
"CD_ON_Hastings,_North—Nord","CD_ON_Hastings,_North—Nord",CONTAINS,0.8304,0.8304,1.0,1891,1901,P134_continued
"CD_ON_Hastings,_West—Ouest","CD_ON_Hastings,_West—Ouest",WITHIN,0.9533,0.9533,1.0,1891,1901,P134_continued
"CD_ON_Huron,_East—Est","CD_ON_Huron,_East—Est",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Huron,_South—Sud","CD_ON_Huron,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Huron,_West—Ouest","CD_ON_Huron,_West—Ouest",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Kent,CD_ON_Kent,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Kingston,_City—Cite","CD_ON_Kingston,_City—Cite",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Kingston,_City—Cité","CD_ON_Kingston,_City—Cité",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Lambton,_East—Est","CD_ON_Lambton,_East—Est",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Lambton,_West—Ouest","CD_ON_Lambton,_West—Ouest",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Lanark,_North—Nord","CD_ON_Lanark,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Lanark,_South—Sud","CD_ON_Lanark,_South—Sud",SAME_AS,0.9994,1.0,0.9994,1891,1901,P134_continued
"CD_ON_Leeds_&_Grenville,_North—Nord","CD_ON_Leeds_&_Grenville,_North—Nord",SAME_AS,0.9987,0.9987,1.0,1891,1901,P134_continued
"CD_ON_Leeds,_South—Sud","CD_ON_Leeds,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Lennox,CD_ON_Lennox,CONTAINS,0.9461,0.9461,1.0,1891,1901,P134_continued
CD_ON_Lincoln_&_Niagara,CD_ON_Lincoln_&_Niagara,WITHIN,0.5745,1.0,0.5745,1891,1901,P134_continued
"CD_ON_London,_City—Cité","CD_ON_London,_City—Cité",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Middlesex,_East—Est","CD_ON_Middlesex,_East—Est",SAME_AS,0.9946,0.9952,0.9995,1891,1901,P134_continued
"CD_ON_Middlesex,_North—Nord","CD_ON_Middlesex,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Middlesex,_South—Sud","CD_ON_Middlesex,_South—Sud",SAME_AS,0.9952,1.0,0.9952,1891,1901,P134_continued
"CD_ON_Middlesex,_West—Ouest","CD_ON_Middlesex,_West—Ouest",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Muskoka_&_Parry_Sound,CD_ON_Muskoka_&_Parry_Sound,SAME_AS,0.9875,0.9875,1.0,1891,1901,P134_continued
CD_ON_Nipissing,CD_ON_Nipissing,WITHIN,0.4438,0.9988,0.4441,1891,1901,P134_continued
"CD_ON_Norfolk,_North—Nord","CD_ON_Norfolk,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Norfolk,_South—Sud","CD_ON_Norfolk,_South—Sud",WITHIN,0.7606,1.0,0.7606,1891,1901,P134_continued
"CD_ON_Northumberland,_East—Est","CD_ON_Northumberland,_East—Est",SAME_AS,0.9955,0.9955,1.0,1891,1901,P134_continued
"CD_ON_Northumberland,_West—Ouest","CD_ON_Northumberland,_West—Ouest",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Ontario,_North—Nord","CD_ON_Ontario,_North—Nord",WITHIN,0.9749,0.9749,1.0,1891,1901,P134_continued
"CD_ON_Ontario,_South—Sud","CD_ON_Ontario,_South—Sud",WITHIN,0.8995,1.0,0.8995,1891,1901,P134_continued
"CD_ON_Ontario,_West—Ouest","CD_ON_Ontario,_West—Ouest",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Ottawa,_City—Cité","CD_ON_Ottawa,_City—Cité",WITHIN,0.9683,0.9941,0.9739,1891,1901,P134_continued
"CD_ON_Oxford,_North—Nord","CD_ON_Oxford,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Oxford,_South—Sud","CD_ON_Oxford,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Peel,CD_ON_Peel,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Perth,_North—Nord","CD_ON_Perth,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Perth,_South—Sud","CD_ON_Perth,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Peterborough,_East—Est","CD_ON_Peterborough,_East—Est",SAME_AS,0.9995,0.9996,0.9999,1891,1901,P134_continued
"CD_ON_Peterborough,_West—Ouest","CD_ON_Peterborough,_West—Ouest",SAME_AS,0.9943,0.9988,0.9955,1891,1901,P134_continued
CD_ON_Prescott,CD_ON_Prescott,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_ON_Prince_Edward,CD_ON_Prince_Edward,CONTAINS,0.9206,0.9206,1.0,1891,1901,P134_continued
"CD_ON_Renfrew,_North—Nord","CD_ON_Renfrew,_North—Nord",CONTAINS,0.7899,0.7899,1.0,1891,1901,P134_continued
"CD_ON_Renfrew,_South—Sud","CD_ON_Renfrew,_South—Sud",SAME_AS,0.9994,0.9994,1.0,1891,1901,P134_continued
CD_ON_Russell,CD_ON_Russell,SAME_AS,0.9998,0.9998,1.0,1891,1901,P134_continued
"CD_ON_Simcoe,_East—Est","CD_ON_Simcoe,_East—Est",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Simcoe,_North—Nord","CD_ON_Simcoe,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Simcoe,_South—Sud","CD_ON_Simcoe,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Toronto,_City—Cité","CD_ON_Toronto,_Centre,_City—Cité",CONTAINS,0.0531,0.0531,1.0,1891,1901,P134_continued
"CD_ON_Toronto,_City—Cité","CD_ON_Toronto,_East—Est,_City—Cité",CONTAINS,0.2258,0.2258,1.0,1891,1901,P134_continued
"CD_ON_Victoria,_North—Nord","CD_ON_Victoria,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Victoria,_South—Sud","CD_ON_Victoria,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Waterloo,_North—Nord","CD_ON_Waterloo,_North—Nord",CONTAINS,0.7603,0.7603,1.0,1891,1901,P134_continued
"CD_ON_Waterloo,_South—Sud","CD_ON_Waterloo,_South—Sud",WITHIN,0.7989,1.0,0.7989,1891,1901,P134_continued
CD_ON_Welland,CD_ON_Welland,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Wellington,_Centre","CD_ON_Wellington,_Centre",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Wellington,_North—Nord","CD_ON_Wellington,_North—Nord",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Wellington,_South—Sud","CD_ON_Wellington,_South—Sud",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_ON_Wentworth,_South—Sud","CD_ON_Wentworth,_South—Sud",WITHIN,0.7126,1.0,0.7126,1891,1901,P134_continued
"CD_ON_York,_East—Est","CD_ON_York,_East—Est",SAME_AS,0.9908,0.9986,0.9922,1891,1901,P134_continued
"CD_ON_York,_North—Nord","CD_ON_York,_North—Nord",SAME_AS,0.9983,1.0,0.9983,1891,1901,P134_continued
"CD_ON_York,_West—Ouest","CD_ON_York,_West—Ouest",SAME_AS,0.9927,0.9959,0.9967,1891,1901,P134_continued
CD_PE_King’s,CD_PE_Kings,CONTAINS,0.8341,0.8341,1.0,1891,1901,P134_continued
CD_PE_Prince,"CD_PE_Prince,_West-Ouest",CONTAINS,0.6444,0.6444,1.0,1891,1901,P134_continued
CD_PE_Queen’s,"CD_PE_Queens,_West—Ouest",CONTAINS,0.3193,0.3193,1.0,1891,1901,P134_continued
CD_QC_Argenteuil,CD_QC_Argenteuil,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Beauce,CD_QC_Beauce,SAME_AS,0.9914,0.9944,0.9969,1891,1901,P134_continued
CD_QC_Beauharnois,CD_QC_Beauharnois,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Bellechasse,CD_QC_Bellechasse,WITHIN,0.9711,0.9717,0.9994,1891,1901,P134_continued
CD_QC_Berthier,CD_QC_Berthier,SAME_AS,0.9876,0.9876,1.0,1891,1901,P134_continued
CD_QC_Bonaventure,CD_QC_Bonaventure,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Brome,CD_QC_Brome,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Chambly,CD_QC_Chambly_&_Verchères,WITHIN,0.4014,1.0,0.4014,1891,1901,P134_continued
CD_QC_Champlain,CD_QC_Champlain,WITHIN,0.8778,1.0,0.8778,1891,1901,P134_continued
CD_QC_Champlain_,CD_QC_Champlain,WITHIN,0.1222,1.0,0.1222,1891,1901,P134_continued
CD_QC_Charlevoix,CD_QC_Charlevoix,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Chateauguay,CD_QC_Chateauguay,WITHIN,0.9296,1.0,0.9296,1891,1901,P134_continued
CD_QC_Chicoutimi_and_Saguenay,CD_QC_Chicoutimi_&_Saguenay,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Compton,CD_QC_Compton,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Deux-Montagnes,CD_QC_Deux-Montagnes,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Dorchester,CD_QC_Dorchester,SAME_AS,0.9818,0.9933,0.9884,1891,1901,P134_continued
CD_QC_Drummond_&_Arthabaska_,CD_QC_Drummond_&_Arthabaska,WITHIN,0.9551,0.9792,0.9748,1891,1901,P134_continued
CD_QC_Gaspé,CD_QC_Gaspé,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Hochalaga,CD_QC_Maisonneuve,WITHIN,0.1309,1.0,0.1309,1891,1901,P134_continued
CD_QC_Hochelaga,CD_QC_Hochelaga,CONTAINS,0.0379,0.0379,1.0,1891,1901,P134_continued
CD_QC_Huntingdon,CD_QC_Huntingdon,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Iberville,CD_QC_St._Jean_&_Iberville,WITHIN,0.5902,1.0,0.5902,1891,1901,P134_continued
CD_QC_Jacques-Cartier,CD_QC_Jacques-Cartier,WITHIN,0.1042,1.0,0.1042,1891,1901,P134_continued
CD_QC_Jacques-Cartier_,CD_QC_Jacques-Cartier,WITHIN,0.7151,1.0,0.7151,1891,1901,P134_continued
CD_QC_Joliette,CD_QC_Joliette,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Kamouraska,CD_QC_Kamouraska,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Laval,CD_QC_Laval,WITHIN,0.6369,1.0,0.6369,1891,1901,P134_continued
CD_QC_Lotbinière,CD_QC_Lotbinière,SAME_AS,0.9852,0.9852,1.0,1891,1901,P134_continued
CD_QC_Lévis,CD_QC_Lévis,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_L’Assomption,CD_QC_L’Assomption,WITHIN,0.9057,1.0,0.9057,1891,1901,P134_continued
CD_QC_L’Islet,CD_QC_L’Islet,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Maskinongé,CD_QC_Maskinongé,SAME_AS,0.9995,1.0,0.9995,1891,1901,P134_continued
CD_QC_Montcalm,CD_QC_Montcalm,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Montmagny,CD_QC_Montmagny,WITHIN,0.9721,1.0,0.9721,1891,1901,P134_continued
CD_QC_Montmorency,CD_QC_Montmorency,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Montréal,"CD_QC_Montreal,_St._Antoine,_City—Cité",CONTAINS,0.2706,0.2706,1.0,1891,1901,P134_continued
CD_QC_Montréal,"CD_QC_Montreal,_St._Laurent,_City—Cité",CONTAINS,0.1412,0.1412,1.0,1891,1901,P134_continued
CD_QC_Montréal,CD_QC_Montréal,CONTAINS,0.0722,0.0722,1.0,1891,1901,P134_continued
CD_QC_Montréal,"CD_QC_Montreal,_Ste._Marie,_City—Cité",CONTAINS,0.1815,0.1815,1.0,1891,1901,P134_continued
CD_QC_Mégantic,CD_QC_Mégantic,WITHIN,0.9699,0.9949,0.9748,1891,1901,P134_continued
CD_QC_Napierville,CD_QC_Laprairie_&_Napierville,WITHIN,0.5066,1.0,0.5066,1891,1901,P134_continued
CD_QC_Nicolet,CD_QC_Nicolet,CONTAINS,0.9338,0.9486,0.9836,1891,1901,P134_continued
"CD_QC_Ottawa,_County—Comté",CD_QC_Labelle,CONTAINS,0.4763,0.4763,1.0,1891,1901,P134_continued
"CD_QC_Ottawa,_County—Comté",CD_QC_Wright,CONTAINS,0.5237,0.5237,1.0,1891,1901,P134_continued
CD_QC_Pontiac,CD_QC_Pontiac,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Portneuf,CD_QC_Portneuf,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
"CD_QC_Quebec,_City—Cité","CD_QC_Quebec,_Centre,_City—Cité",CONTAINS,0.1113,0.1113,1.0,1891,1901,P134_continued
"CD_QC_Quebec,_City—Cité","CD_QC_Quebec,_East-Est,_City—Cité",CONTAINS,0.8034,0.8034,1.0,1891,1901,P134_continued
"CD_QC_Quebec,_County—Comté","CD_QC_Quebec,_County—Comté",SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Richelieu,CD_QC_Richelieu,CONTAINS,0.8814,0.8966,0.9812,1891,1901,P134_continued
CD_QC_Richmond_&_Wolfe,CD_QC_Richmond_&_Wolfe,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Rimouski,CD_QC_Rimouski,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Rouville,CD_QC_Rouville,WITHIN,0.8455,1.0,0.8455,1891,1901,P134_continued
CD_QC_Shefford,CD_QC_Shefford,SAME_AS,0.9859,0.9859,1.0,1891,1901,P134_continued
CD_QC_Sherbrooke,CD_QC_Sherbrooke,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Soulanges,CD_QC_Soulanges,SAME_AS,0.9997,1.0,0.9997,1891,1901,P134_continued
CD_QC_St._Hyacinthe,CD_QC_St._Hyacinthe,SAME_AS,0.9881,0.9881,1.0,1891,1901,P134_continued
CD_QC_St._Maurice,CD_QC_Trois-Rivières_&_St._Maurice,SAME_AS,0.9914,0.9994,0.992,1891,1901,P134_continued
CD_QC_Stanstead,CD_QC_Stanstead,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Terrebonne,CD_QC_Terrebonne,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Trois-Rivières,CD_QC_Trois-Rivières_&_St._Maurice,WITHIN,0.008,1.0,0.008,1891,1901,P134_continued
CD_QC_Témiscouata,CD_QC_Temiscouata,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Vaudreuil,CD_QC_Vaudreuil,SAME_AS,1.0,1.0,1.0,1891,1901,P134_continued
CD_QC_Verchères,CD_QC_Chambly_&_Verchères,WITHIN,0.5986,1.0,0.5986,1891,1901,P134_continued
CD_QC_Yamaska_,CD_QC_Yamaska,SAME_AS,0.9852,0.9942,0.9909,1891,1901,P134_continued
CD_BC_Burrard,CD_BC_Vancouver_City,CONTAINS,0.0037,0.0037,0.9517,1901,1911,P134_continued
CD_BC_New_Westminster,CD_BC_New_Westminster,WITHIN,0.7794,0.9931,0.7837,1901,1911,P134_continued
CD_BC_Vancouver,CD_BC_Nanaimo,CONTAINS,0.2019,0.2029,0.9759,1901,1911,P134_continued
CD_BC_Victoria,CD_BC_Nanaimo,WITHIN,0.0241,1.0,0.0241,1901,1911,P134_continued
CD_BC_Victoria_,CD_BC_Victoria_City,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_BC_Yale_&_Cariboo,CD_BC_Kootenay,CONTAINS,0.1736,0.1744,0.9753,1901,1911,P134_continued
CD_MB_Brandon,CD_MB_Brandon,CONTAINS,0.5402,0.5402,1.0,1901,1911,P134_continued
CD_MB_Lisgar,CD_MB_Lisgar,CONTAINS,0.3882,0.3882,1.0,1901,1911,P134_continued
CD_MB_Macdonald,CD_MB_Portage_La_Prairie,CONTAINS,0.3327,0.3327,1.0,1901,1911,P134_continued
CD_MB_Marquette,CD_MB_Marquette,CONTAINS,0.3449,0.3449,1.0,1901,1911,P134_continued
CD_MB_Provencher,CD_MB_Provencher,SAME_AS,0.9944,0.9972,0.9972,1901,1911,P134_continued
CD_MB_Selkirk,CD_MB_Selkirk,CONTAINS,0.6109,0.6111,0.9995,1901,1911,P134_continued
"CD_MB_Winnipeg,_City—Cité",CD_MB_Winnipeg_City,CONTAINS,0.369,0.3691,0.9993,1901,1911,P134_continued
CD_NB_Albert,CD_NB_Kings_&_Albert,WITHIN,0.3414,1.0,0.3414,1901,1911,P134_continued
CD_NB_Carleton,CD_NB_Carleton,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NB_Charlotte,CD_NB_Charlotte,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NB_Gloucester,CD_NB_Gloucester,WITHIN,0.96,1.0,0.96,1901,1911,P134_continued
CD_NB_Kent,CD_NB_Kent,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NB_Kings,CD_NB_Kings_&_Albert,WITHIN,0.6586,1.0,0.6586,1901,1911,P134_continued
CD_NB_Northumberland,CD_NB_Northumberland,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NB_Restigouche,CD_NB_Restigouche,WITHIN,0.9781,0.9781,1.0,1901,1911,P134_continued
"CD_NB_St._John,_City_&_Co—Cité_et_comté",CD_NB_St._John_City_&_County,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
CD_NB_Sunbury_&_Queens,CD_NB_Sunbury_&_Queens,SAME_AS,1.0,1.0,1.0,1901,1911,P134_continued
