tcpuid,year,original_name,canonical_name,should_apply,consensus_count,total_years,avg_similarity,min_similarity,reason,all_names,cd_name,province
QC097007,1871,St. Benoit,St. Benoit,False,1,2,32.3,32.3,name_change,St. Benoit | Très Saint Rédempteur,Deux-Montagnes,QC
QC097007,1921,Très Saint Rédempteur,Très Saint Rédempteur,False,1,2,32.3,32.3,name_change,St. Benoit | Très Saint Rédempteur,Vaudreuil,QC
QC097008,1871,St. Hermas,St. Hermas,False,1,2,9.5,9.5,name_change,"Dorion, T-V | St. Hermas",Deux-Montagnes,QC
QC097008,1921,"Dorion, T-V","Dorion, T-V",False,1,2,9.5,9.5,name_change,"Dorion, T-V | St. Hermas",Vaudreuil,QC
QC097009,1871,Ste. Scholastique,Ste. Scholastique,False,1,2,14.3,14.3,name_change,"Rigaud, T-V | Ste. Scholastique",Deux-Montagnes,QC
QC097009,1921,"Rigaud, T-V","Rigaud, T-V",False,1,2,14.3,14.3,name_change,"Rigaud, T-V | Ste. Scholastique",Vaudreuil,QC
QC097012,1871,St. Columban,St. Columban,False,1,2,50.0,50.0,name_change,St. Columban | St. Malachie,Deux-Montagnes,QC
QC097012,1881,St. Malachie,St. Malachie,False,1,2,50.0,50.0,name_change,St. Columban | St. Malachie,Ottawa,QC
QC097013,1881,"Mulgrave, Derry","Mulgrave, Derry",False,1,2,24.2,24.2,name_change,"Mulgrave, Derry | Pointe Fortune, VL",Ottawa,QC
QC097013,1921,"Pointe Fortune, VL","Pointe Fortune, VL",False,1,2,24.2,24.2,name_change,"Mulgrave, Derry | Pointe Fortune, VL",Vaudreuil,QC
QC097014,1881,Ste. Angelique,Ste. Angelique,False,1,2,22.2,22.2,name_change,"Ste. Angelique | Vaudreuil, VL",Ottawa,QC
QC097014,1921,"Vaudreuil, VL","Vaudreuil, VL",False,1,2,22.2,22.2,name_change,"Ste. Angelique | Vaudreuil, VL",Vaudreuil,QC
QC098001,1871,Ste. Dorothée,Ste. Dorothée,False,1,2,10.5,10.5,name_change,Belœil | Ste. Dorothée,Laval,QC
QC098001,1921,Belœil,Belœil,False,1,2,10.5,10.5,name_change,Belœil | Ste. Dorothée,Verchères,QC
QC098002,1881,Onslow N,Onslow N,False,1,2,31.6,31.6,name_change,Contrecoeur | Onslow N,Pontiac,QC
QC098002,1921,Contrecoeur,Contrecoeur,False,1,2,31.6,31.6,name_change,Contrecoeur | Onslow N,Verchères,QC
QC098003,1881,Aldfield,Aldfield,False,1,2,31.6,31.6,name_change,Aldfield | St. Antoine,Pontiac,QC
QC098003,1921,St. Antoine,St. Antoine,False,1,2,31.6,31.6,name_change,Aldfield | St. Antoine,Verchères,QC
QC098004,1871,St. Martin,St. Martin,False,1,3,36.8,23.5,name_change,Bristol | St. Martin | Ste. Julie,Laval,QC
QC098004,1881,Bristol,Bristol,False,1,3,36.8,23.5,name_change,Bristol | St. Martin | Ste. Julie,Pontiac,QC
QC098004,1921,Ste. Julie,Ste. Julie,False,1,3,36.8,23.5,name_change,Bristol | St. Martin | Ste. Julie,Verchères,QC
QC098005,1871,St. Vincent,St. Vincent,False,1,3,43.6,34.5,name_change,"Shawville, Village | St. Marc | St. Vincent",Laval,QC
QC098005,1881,"Shawville, Village","Shawville, Village",False,1,3,43.6,34.5,name_change,"Shawville, Village | St. Marc | St. Vincent",Pontiac,QC
QC098005,1921,St. Marc,St. Marc,False,1,3,43.6,34.5,name_change,"Shawville, Village | St. Marc | St. Vincent",Verchères,QC
QC098006,1871,St. François,St. François,False,1,2,46.2,46.2,name_change,St. François | Ste. Théodosie,Laval,QC
QC098006,1921,Ste. Théodosie,Ste. Théodosie,False,1,2,46.2,46.2,name_change,St. François | Ste. Théodosie,Verchères,QC
QC098007,1881,Thorne,Thorne,False,1,2,42.9,42.9,name_change,Thorne | Varennes,Pontiac,QC
QC098007,1921,Varennes,Varennes,False,1,2,42.9,42.9,name_change,Thorne | Varennes,Verchères,QC
QC098010,1881,"Portage du Fort, Village","Portage du Fort, Village",False,1,2,46.2,46.2,name_change,"Contrecoeur, VL | Portage du Fort, Village",Pontiac,QC
QC098010,1921,"Contrecoeur, VL","Contrecoeur, VL",False,1,2,46.2,46.2,name_change,"Contrecoeur, VL | Portage du Fort, Village",Verchères,QC
QC098012,1881,Calumet Island,Calumet Island,False,1,2,30.8,30.8,name_change,"Calumet Island | Varennes, VL",Pontiac,QC
QC098012,1921,"Varennes, VL","Varennes, VL",False,1,2,30.8,30.8,name_change,"Calumet Island | Varennes, VL",Verchères,QC
QC099001,1871,"Terrebonne, Town—Ville","Terrebonne, Town—Ville",False,1,2,19.4,19.4,name_change,"D'Israeli | Terrebonne, Town—Ville",Terrebonne,QC
QC099001,1921,D'Israeli,D'Israeli,False,1,2,19.4,19.4,name_change,"D'Israeli | Terrebonne, Town—Ville",Wolfe,QC
QC099003,1871,Ste. Thérèse,Ste. Thérèse,False,1,2,21.1,21.1,name_change,Garthby | Ste. Thérèse,Terrebonne,QC
QC099003,1921,Garthby,Garthby,False,1,2,21.1,21.1,name_change,Garthby | Ste. Thérèse,Wolfe,QC
QC099004,1871,"Ste. Thérèse, Village","Ste. Thérèse, Village",False,1,2,14.8,14.8,name_change,"Ham N. | Ste. Thérèse, Village",Terrebonne,QC
QC099004,1921,Ham N.,Ham N.,False,1,2,14.8,14.8,name_change,"Ham N. | Ste. Thérèse, Village",Wolfe,QC
QC099006,1871,Ste. Anne,Ste. Anne,False,1,2,27.0,27.0,name_change,Notre Dame de Lourdes de Ham | Ste. Anne,Terrebonne,QC
QC099006,1921,Notre Dame de Lourdes de Ham,Notre Dame de Lourdes de Ham,False,1,2,27.0,27.0,name_change,Notre Dame de Lourdes de Ham | Ste. Anne,Wolfe,QC
QC099007,1871,Ste. Sophie,Ste. Sophie,False,1,2,42.9,42.9,name_change,St. Adrien de Ham | Ste. Sophie,Terrebonne,QC
QC099007,1921,St. Adrien de Ham,St. Adrien de Ham,False,1,2,42.9,42.9,name_change,St. Adrien de Ham | Ste. Sophie,Wolfe,QC
QC099008,1871,New Glasgow,New Glasgow,False,1,2,18.2,18.2,name_change,New Glasgow | St. Camille,Terrebonne,QC
QC099008,1921,St. Camille,St. Camille,False,1,2,18.2,18.2,name_change,New Glasgow | St. Camille,Wolfe,QC
QC099010,1871,"St. Jérôme, Village","St. Jérôme, Village",False,1,2,50.0,50.0,name_change,"St. Jacques le Majeur | St. Jérôme, Village",Terrebonne,QC
QC099010,1921,St. Jacques le Majeur,St. Jacques le Majeur,False,1,2,50.0,50.0,name_change,"St. Jacques le Majeur | St. Jérôme, Village",Wolfe,QC
QC100002,1871,St. Henri,St. Henri,False,1,2,29.4,29.4,name_change,Notre Dame de Pierreville | St. Henri,L'Assomption,QC
QC100002,1921,Notre Dame de Pierreville,Notre Dame de Pierreville,False,1,2,29.4,29.4,name_change,Notre Dame de Pierreville | St. Henri,Yamaska,QC
QC100006,1871,Repentigny,Repentigny,False,1,2,28.6,28.6,name_change,Repentigny | St. Elphège,L'Assomption,QC
QC100006,1921,St. Elphège,St. Elphège,False,1,2,28.6,28.6,name_change,Repentigny | St. Elphège,Yamaska,QC
QC100008,1871,L’Assomption,L’Assomption,False,1,2,12.1,12.1,name_change,L’Assomption | St. Gérard de Magella,L'Assomption,QC
QC100008,1921,St. Gérard de Magella,St. Gérard de Magella,False,1,2,12.1,12.1,name_change,L’Assomption | St. Gérard de Magella,Yamaska,QC
QC100010,1871,L’Epiphanie,L’Epiphanie,False,1,2,18.2,18.2,name_change,L’Epiphanie | St. Joachim de Courval,L'Assomption,QC
QC100010,1921,St. Joachim de Courval,St. Joachim de Courval,False,1,2,18.2,18.2,name_change,L’Epiphanie | St. Joachim de Courval,Yamaska,QC
QC137001,1891,Arundel,Arundel,True,2,2,100.0,100.0,unanimous,Arundel,Argenteuil,QC
QC137001,1901,Arundel,Arundel,True,2,2,100.0,100.0,unanimous,Arundel,Argenteuil,QC
QC137002,1891,"Carillon, Village","Carillon, Village",True,2,2,100.0,100.0,unanimous,"Carillon, Village",Argenteuil,QC
QC137002,1901,"Carillon, Village","Carillon, Village",True,2,2,100.0,100.0,unanimous,"Carillon, Village",Argenteuil,QC
QC137003,1891,Chatham,Chatham,True,2,2,100.0,100.0,unanimous,Chatham,Argenteuil,QC
QC137003,1901,Chatham,Chatham,True,2,2,100.0,100.0,unanimous,Chatham,Argenteuil,QC
QC137004,1871,St. Albert,St. Albert,False,2,3,14.3,14.3,name_change,Gore | St. Albert,Arthabaska,QC
QC137004,1891,Gore,Gore,False,2,3,14.3,14.3,name_change,Gore | St. Albert,Argenteuil,QC
QC137004,1901,Gore,Gore,False,2,3,14.3,14.3,name_change,Gore | St. Albert,Argenteuil,QC
QC137005,1871,Victoriaville,Victoriaville,False,2,3,54.5,54.5,name_change,Grenville | Victoriaville,Arthabaska,QC
QC137005,1891,Grenville,Grenville,False,2,3,54.5,54.5,name_change,Grenville | Victoriaville,Argenteuil,QC
QC137005,1901,Grenville,Grenville,False,2,3,54.5,54.5,name_change,Grenville | Victoriaville,Argenteuil,QC
QC137006,1871,Arthabaskaville,Arthabaskaville,False,2,3,36.4,36.4,name_change,"Arthabaskaville | Grenville, Village",Arthabaska,QC
QC137006,1891,"Grenville, Village","Grenville, Village",False,2,3,36.4,36.4,name_change,"Arthabaskaville | Grenville, Village",Argenteuil,QC
QC137006,1901,"Grenville, Village","Grenville, Village",False,2,3,36.4,36.4,name_change,"Arthabaskaville | Grenville, Village",Argenteuil,QC
QC137007,1871,St. Norbert,St. Norbert,False,1,2,28.6,28.6,name_change,Harrington | St. Norbert,Arthabaska,QC
QC137007,1891,Harrington,Harrington,False,1,2,28.6,28.6,name_change,Harrington | St. Norbert,Argenteuil,QC
QC137008,1871,Stanfold,Stanfold,False,2,3,28.6,28.6,name_change,Howard | Stanfold,Arthabaska,QC
QC137008,1891,Howard,Howard,False,2,3,28.6,28.6,name_change,Howard | Stanfold,Argenteuil,QC
QC137008,1901,Howard,Howard,False,2,3,28.6,28.6,name_change,Howard | Stanfold,Argenteuil,QC
QC137009,1871,Princeville,Princeville,False,2,3,46.7,46.7,name_change,"Lachute, Town—Ville | Princeville",Arthabaska,QC
QC137009,1891,"Lachute, Town—Ville","Lachute, Town—Ville",False,2,3,46.7,46.7,name_change,"Lachute, Town—Ville | Princeville",Argenteuil,QC
QC137009,1901,"Lachute, Town—Ville","Lachute, Town—Ville",False,2,3,46.7,46.7,name_change,"Lachute, Town—Ville | Princeville",Argenteuil,QC
QC137010,1891,Mille Isles,Mille Isles,True,1,2,95.2,95.2,ocr_variants,Mille Iles | Mille Isles,Argenteuil,QC
QC137010,1901,Mille Iles,Mille Isles,True,1,2,95.2,95.2,ocr_variants,Mille Iles | Mille Isles,Argenteuil,QC
QC137011,1871,St. Médard,St. Médard,False,2,3,26.7,26.7,name_change,Morin | St. Médard,Arthabaska,QC
QC137011,1891,Morin,Morin,False,2,3,26.7,26.7,name_change,Morin | St. Médard,Argenteuil,QC
QC137011,1901,Morin,Morin,False,2,3,26.7,26.7,name_change,Morin | St. Médard,Argenteuil,QC
QC137012,1871,"Warwick, Village","Warwick, Village",False,2,3,22.2,22.2,name_change,"St. Andrews | Warwick, Village",Arthabaska,QC
QC137012,1891,St. Andrews,St. Andrews,False,2,3,22.2,22.2,name_change,"St. Andrews | Warwick, Village",Argenteuil,QC
QC137012,1901,St. Andrews,St. Andrews,False,2,3,22.2,22.2,name_change,"St. Andrews | Warwick, Village",Argenteuil,QC
QC137013,1871,St. Christophe,St. Christophe,False,1,3,51.9,51.9,name_change,St. Christophe | St. Jerusalem | St. Jérusalem,Arthabaska,QC
QC137013,1891,St. Jerusalem,St. Jerusalem,False,1,3,51.9,51.9,name_change,St. Christophe | St. Jerusalem | St. Jérusalem,Argenteuil,QC
QC137013,1901,St. Jérusalem,St. Jérusalem,False,1,3,51.9,51.9,name_change,St. Christophe | St. Jerusalem | St. Jérusalem,Argenteuil,QC
QC137014,1871,"Chester, N","Chester, N",False,1,2,33.3,33.3,name_change,"Chester, N | Wentworth & Montcalm",Arthabaska,QC
QC137014,1891,Wentworth & Montcalm,Wentworth & Montcalm,False,1,2,33.3,33.3,name_change,"Chester, N | Wentworth & Montcalm",Argenteuil,QC
QC138001,1871,Brompton,Brompton,False,2,3,32.0,32.0,name_change,"Acton, Town—Ville | Brompton",Richmond,QC
QC138001,1891,"Acton, Town—Ville","Acton, Town—Ville",False,2,3,32.0,32.0,name_change,"Acton, Town—Ville | Brompton",Bagot ,QC
QC138001,1901,"Acton, Town—Ville","Acton, Town—Ville",False,2,3,32.0,32.0,name_change,"Acton, Town—Ville | Brompton",Bagot,QC
QC138002,1891,St. André,St. André,True,2,2,100.0,100.0,unanimous,St. André,Bagot ,QC
QC138002,1901,St. André,St. André,True,2,2,100.0,100.0,unanimous,St. André,Bagot,QC
QC138003,1871,"Melbourne, Village","Melbourne, Village",False,1,2,25.8,25.8,name_change,"Melbourne, Village | St. Dominique",Richmond,QC
QC138003,1891,St. Dominique,St. Dominique,False,1,2,25.8,25.8,name_change,"Melbourne, Village | St. Dominique",Bagot ,QC
QC138004,1871,Cleveland,Cleveland,False,1,2,9.1,9.1,name_change,Cleveland | St. Dominique,Richmond,QC
QC138004,1901,St. Dominique,St. Dominique,False,1,2,9.1,9.1,name_change,Cleveland | St. Dominique,Bagot,QC
QC138005,1871,"Richmond, Village","Richmond, Village",False,1,3,41.0,22.9,name_change,"Richmond, Village | St. Ephrem d’Upton | St. Ephrem d’Upton, Village",Richmond,QC
QC138005,1891,"St. Ephrem d’Upton, Village","St. Ephrem d’Upton, Village",False,1,3,41.0,22.9,name_change,"Richmond, Village | St. Ephrem d’Upton | St. Ephrem d’Upton, Village",Bagot ,QC
QC138005,1901,St. Ephrem d’Upton,St. Ephrem d’Upton,False,1,3,41.0,22.9,name_change,"Richmond, Village | St. Ephrem d’Upton | St. Ephrem d’Upton, Village",Bagot,QC
QC138006,1871,Shipton,Shipton,False,1,3,34.3,33.3,name_change,"Shipton | St. Ephrem d’Upton, Village | Ste. Hélène",Richmond,QC
QC138006,1891,Ste. Hélène,Ste. Hélène,False,1,3,34.3,33.3,name_change,"Shipton | St. Ephrem d’Upton, Village | Ste. Hélène",Bagot ,QC
QC138006,1901,"St. Ephrem d’Upton, Village","St. Ephrem d’Upton, Village",False,1,3,34.3,33.3,name_change,"Shipton | St. Ephrem d’Upton, Village | Ste. Hélène",Bagot,QC
QC138007,1871,"Danville, Village","Danville, Village",False,1,3,25.4,22.2,name_change,"Danville, Village | St. Hughes | Ste. Hélène",Richmond,QC
QC138007,1891,St. Hughes,St. Hughes,False,1,3,25.4,22.2,name_change,"Danville, Village | St. Hughes | Ste. Hélène",Bagot ,QC
QC138007,1901,Ste. Hélène,Ste. Hélène,False,1,3,25.4,22.2,name_change,"Danville, Village | St. Hughes | Ste. Hélène",Bagot,QC
QC138008,1891,St. Liboire,St. Liboire,False,1,2,47.6,47.6,name_change,St. Hughes | St. Liboire,Bagot ,QC
QC138008,1901,St. Hughes,St. Hughes,False,1,2,47.6,47.6,name_change,St. Hughes | St. Liboire,Bagot,QC
QC138009,1871,St. George de Windsor,St. George de Windsor,False,1,3,39.7,35.7,name_change,St. George de Windsor | St. Liboire | St. Pie,Richmond,QC
QC138009,1891,St. Pie,St. Pie,False,1,3,39.7,35.7,name_change,St. George de Windsor | St. Liboire | St. Pie,Bagot ,QC
QC138009,1901,St. Liboire,St. Liboire,False,1,3,39.7,35.7,name_change,St. George de Windsor | St. Liboire | St. Pie,Bagot,QC
QC138010,1871,Stoke,Stoke,False,1,3,43.5,40.0,name_change,St. Marcel | Ste. Rosalie | Stoke,Richmond,QC
QC138010,1891,Ste. Rosalie,Ste. Rosalie,False,1,3,43.5,40.0,name_change,St. Marcel | Ste. Rosalie | Stoke,Bagot ,QC
QC138010,1901,St. Marcel,St. Marcel,False,1,3,43.5,40.0,name_change,St. Marcel | Ste. Rosalie | Stoke,Bagot,QC
QC138012,1891,St. Théodore d’Acton,St. Théodore d’Acton,False,1,2,37.5,37.5,name_change,St. Théodore d’Acton | Ste. Rosalie,Bagot ,QC
QC138012,1901,Ste. Rosalie,Ste. Rosalie,False,1,2,37.5,37.5,name_change,St. Théodore d’Acton | Ste. Rosalie,Bagot,QC
QC139001,1871,Wotton,Wotton,False,2,3,30.8,30.8,name_change,Adstock | Wotton,Wolfe,QC
QC139001,1891,Adstock,Adstock,False,2,3,30.8,30.8,name_change,Adstock | Wotton,Beauce,QC
QC139001,1901,Adstock,Adstock,False,2,3,30.8,30.8,name_change,Adstock | Wotton,Beauce,QC
QC139004,1871,St. Camille,St. Camille,False,1,3,47.7,43.5,name_change,Saints Anges | St. Benoit Labre | St. Camille,Wolfe,QC
QC139004,1891,St. Benoit Labre,St. Benoit Labre,False,1,3,47.7,43.5,name_change,Saints Anges | St. Benoit Labre | St. Camille,Beauce,QC
QC139004,1901,Saints Anges,Saints Anges,False,1,3,47.7,43.5,name_change,Saints Anges | St. Benoit Labre | St. Camille,Beauce,QC
QC139005,1871,"Ham, S","Ham, S",False,1,3,18.8,9.1,name_change,"Ham, S | St. Benoit-Labre | St. Samuel de Gayhurst",Wolfe,QC
QC139005,1891,St. Samuel de Gayhurst,St. Samuel de Gayhurst,False,1,3,18.8,9.1,name_change,"Ham, S | St. Benoit-Labre | St. Samuel de Gayhurst",Beauce,QC
QC139005,1901,St. Benoit-Labre,St. Benoit-Labre,False,1,3,18.8,9.1,name_change,"Ham, S | St. Benoit-Labre | St. Samuel de Gayhurst",Beauce,QC
QC139006,1891,St. Martin,St. Martin,False,1,2,40.0,40.0,name_change,St. Côme de Kennebec | St. Martin,Beauce,QC
QC139006,1901,St. Côme de Kennebec,St. Côme de Kennebec,False,1,2,40.0,40.0,name_change,St. Côme de Kennebec | St. Martin,Beauce,QC
QC139007,1871,Dudswell,Dudswell,False,1,3,23.8,14.3,name_change,Dudswell | St. Côme de Kennebec | St. Elzéar,Wolfe,QC
QC139007,1891,St. Côme de Kennebec,St. Côme de Kennebec,False,1,3,23.8,14.3,name_change,Dudswell | St. Côme de Kennebec | St. Elzéar,Beauce,QC
QC139007,1901,St. Elzéar,St. Elzéar,False,1,3,23.8,14.3,name_change,Dudswell | St. Côme de Kennebec | St. Elzéar,Beauce,QC
QC139009,1891,Sacré-Cœur de Jésus,Sacré-Cœur de Jésus,False,1,2,21.1,21.1,name_change,"Sacré-Cœur de Jésus | St. Ephrem, Village",Beauce,QC
QC139009,1901,"St. Ephrem, Village","St. Ephrem, Village",False,1,2,21.1,21.1,name_change,"Sacré-Cœur de Jésus | St. Ephrem, Village",Beauce,QC
QC139010,1891,St. Honoré de Shenley,St. Honoré de Shenley,False,1,2,50.0,50.0,name_change,St. Evariste de Forsyth | St. Honoré de Shenley,Beauce,QC
QC139010,1901,St. Evariste de Forsyth,St. Evariste de Forsyth,False,1,2,50.0,50.0,name_change,St. Evariste de Forsyth | St. Honoré de Shenley,Beauce,QC
QC139016,1891,St. Frédéric,St. Frédéric,False,1,2,36.4,36.4,name_change,St. Frédéric | St. Joseph,Beauce,QC
QC139016,1901,St. Joseph,St. Joseph,False,1,2,36.4,36.4,name_change,St. Frédéric | St. Joseph,Beauce,QC
QC139021,1891,St. Pierre de Broughton,St. Pierre de Broughton,False,1,2,57.1,57.1,name_change,St. Maxime de Scott | St. Pierre de Broughton,Beauce,QC
QC139021,1901,St. Maxime de Scott,St. Maxime de Scott,False,1,2,57.1,57.1,name_change,St. Maxime de Scott | St. Pierre de Broughton,Beauce,QC
QC139022,1891,St. Sébastien dAylmer,St. Sébastien dAylmer,False,1,2,45.5,45.5,name_change,St. Pierre de Broughton | St. Sébastien dAylmer,Beauce,QC
QC139022,1901,St. Pierre de Broughton,St. Pierre de Broughton,False,1,2,45.5,45.5,name_change,St. Pierre de Broughton | St. Sébastien dAylmer,Beauce,QC
QC139023,1891,St. Sévérin,St. Sévérin,False,1,2,36.4,36.4,name_change,St. Samuel de Gayhurst | St. Sévérin,Beauce,QC
QC139023,1901,St. Samuel de Gayhurst,St. Samuel de Gayhurst,False,1,2,36.4,36.4,name_change,St. Samuel de Gayhurst | St. Sévérin,Beauce,QC
QC139025,1891,St. Vital de Lambton,St. Vital de Lambton,False,1,2,45.2,45.2,name_change,St. Séverin | St. Vital de Lambton,Beauce,QC
QC139025,1901,St. Séverin,St. Séverin,False,1,2,45.2,45.2,name_change,St. Séverin | St. Vital de Lambton,Beauce,QC
QC140001,1891,"Beauharnois, Town—Ville","Beauharnois, Town—Ville",True,2,2,100.0,100.0,unanimous,"Beauharnois, Town—Ville",Beauharnois,QC
QC140001,1901,"Beauharnois, Town—Ville","Beauharnois, Town—Ville",True,2,2,100.0,100.0,unanimous,"Beauharnois, Town—Ville",Beauharnois,QC
QC140002,1871,Orford,Orford,False,1,3,7.1,0.0,name_change,"Orford | Salaberry de Valleyfield, Town—Ville | Ste. Cécile",Sherbrooke,QC
QC140002,1891,"Salaberry de Valleyfield, Town—Ville","Salaberry de Valleyfield, Town—Ville",False,1,3,7.1,0.0,name_change,"Orford | Salaberry de Valleyfield, Town—Ville | Ste. Cécile",Beauharnois,QC
QC140002,1901,Ste. Cécile,Ste. Cécile,False,1,3,7.1,0.0,name_change,"Orford | Salaberry de Valleyfield, Town—Ville | Ste. Cécile",Beauharnois,QC
QC140003,1871,Ascot,Ascot,False,1,3,31.2,25.0,name_change,Ascot | St. Clément | Ste. Cécile,Sherbrooke,QC
QC140003,1891,Ste. Cécile,Ste. Cécile,False,1,3,31.2,25.0,name_change,Ascot | St. Clément | Ste. Cécile,Beauharnois,QC
QC140003,1901,St. Clément,St. Clément,False,1,3,31.2,25.0,name_change,Ascot | St. Clément | Ste. Cécile,Beauharnois,QC
QC140004,1891,St. Clément,St. Clément,False,1,2,54.5,54.5,name_change,St. Clément | St. Etienne,Beauharnois,QC
QC140004,1901,St. Etienne,St. Etienne,False,1,2,54.5,54.5,name_change,St. Clément | St. Etienne,Beauharnois,QC
QC140005,1891,St. Etienne,St. Etienne,False,1,2,50.0,50.0,name_change,St. Etienne | St. Louis de Gonzague,Beauharnois,QC
QC140005,1901,St. Louis de Gonzague,St. Louis de Gonzague,False,1,2,50.0,50.0,name_change,St. Etienne | St. Louis de Gonzague,Beauharnois,QC
QC140006,1891,St. Louis de Gonzague ,St. Louis de Gonzague ,False,1,2,53.3,53.3,name_change,St. Louis de Gonzague  | St. Stanislas de Kostka,Beauharnois,QC
QC140006,1901,St. Stanislas de Kostka,St. Stanislas de Kostka,False,1,2,53.3,53.3,name_change,St. Louis de Gonzague  | St. Stanislas de Kostka,Beauharnois,QC
QC140007,1891,St. Stanislas de Kostka,St. Stanislas de Kostka,False,1,2,45.7,45.7,name_change,St. Stanislas de Kostka | St. Timothée,Beauharnois,QC
QC140007,1901,St. Timothée,St. Timothée,False,1,2,45.7,45.7,name_change,St. Stanislas de Kostka | St. Timothée,Beauharnois,QC
QC140008,1891,St. Timothée,St. Timothée,False,1,2,20.8,20.8,name_change,"Salaberry de Valleyfield, Town—Ville | St. Timothée",Beauharnois,QC
QC140008,1901,"Salaberry de Valleyfield, Town—Ville","Salaberry de Valleyfield, Town—Ville",False,1,2,20.8,20.8,name_change,"Salaberry de Valleyfield, Town—Ville | St. Timothée",Beauharnois,QC
QC141002,1871,"Stanstead Plain, Village","Stanstead Plain, Village",False,1,2,18.8,18.8,name_change,"Beaumont | Stanstead Plain, Village",Stanstead,QC
QC141002,1891,Beaumont,Beaumont,False,1,2,18.8,18.8,name_change,"Beaumont | Stanstead Plain, Village",Bellechasse,QC
QC141003,1871,Magog,Magog,False,1,3,13.9,12.5,name_change,Buckland | Magog | St. Charles,Stanstead,QC
QC141003,1891,Buckland,Buckland,False,1,3,13.9,12.5,name_change,Buckland | Magog | St. Charles,Bellechasse,QC
QC141003,1901,St. Charles,St. Charles,False,1,3,13.9,12.5,name_change,Buckland | Magog | St. Charles,Bellechasse,QC
QC141004,1871,Hatley,Hatley,False,1,3,36.0,25.0,name_change,Hatley | St. Charles | St. Damien,Stanstead,QC
QC141004,1891,St. Charles,St. Charles,False,1,3,36.0,25.0,name_change,Hatley | St. Charles | St. Damien,Bellechasse,QC
QC141004,1901,St. Damien,St. Damien,False,1,3,36.0,25.0,name_change,Hatley | St. Charles | St. Damien,Bellechasse,QC
QC141005,1871,Barnston,Barnston,False,1,3,29.6,25.8,name_change,Barnston | St. Damien | St. Etienne de Beaumont,Stanstead,QC
QC141005,1891,St. Damien,St. Damien,False,1,3,29.6,25.8,name_change,Barnston | St. Damien | St. Etienne de Beaumont,Bellechasse,QC
QC141005,1901,St. Etienne de Beaumont,St. Etienne de Beaumont,False,1,3,29.6,25.8,name_change,Barnston | St. Damien | St. Etienne de Beaumont,Bellechasse,QC
QC141007,1871,Barford,Barford,False,2,3,23.5,23.5,name_change,Barford | St. Lazare,Stanstead,QC
QC141007,1891,St. Lazare,St. Lazare,False,2,3,23.5,23.5,name_change,Barford | St. Lazare,Bellechasse,QC
QC141007,1901,St. Lazare,St. Lazare,False,2,3,23.5,23.5,name_change,Barford | St. Lazare,Bellechasse,QC
QC141009,1891,St. Michel,St. Michel,True,2,2,100.0,100.0,unanimous,St. Michel,Bellechasse,QC
QC141009,1901,St. Michel,St. Michel,True,2,2,100.0,100.0,unanimous,St. Michel,Bellechasse,QC
QC141010,1891,St. Néré,St. Néré,True,1,2,94.1,94.1,ocr_variants,St. Néré | St. Nérée,Bellechasse,QC
QC141010,1901,St. Nérée,St. Néré,True,1,2,94.1,94.1,ocr_variants,St. Néré | St. Nérée,Bellechasse,QC
QC141012,1891,St. Raphaël,St. Raphaël,True,2,2,100.0,100.0,unanimous,St. Raphaël,Bellechasse,QC
QC141012,1901,St. Raphaël,St. Raphaël,True,2,2,100.0,100.0,unanimous,St. Raphaël,Bellechasse,QC
QC141013,1891,St. Valier ,St. Valier ,True,1,2,95.2,95.2,ocr_variants,St. Valier | St. Valier ,Bellechasse,QC
QC141013,1901,St. Valier,St. Valier ,True,1,2,95.2,95.2,ocr_variants,St. Valier | St. Valier ,Bellechasse,QC
QC142001,1871,Hereford,Hereford,False,2,4,38.3,26.7,name_change,Arundel | Berthier | Hereford,Compton,QC
QC142001,1891,Berthier,Berthier,False,2,4,38.3,26.7,name_change,Arundel | Berthier | Hereford,Berthier,QC
QC142001,1901,Berthier,Berthier,False,2,4,38.3,26.7,name_change,Arundel | Berthier | Hereford,Berthier,QC
QC142001,1911,Arundel,Arundel,False,2,4,38.3,26.7,name_change,Arundel | Berthier | Hereford,Argenteuil,QC
QC142002,1871,Compton,Compton,False,2,4,18.5,14.8,name_change,"Berthier, Town—Ville | Chatham | Compton",Compton,QC
QC142002,1891,"Berthier, Town—Ville","Berthier, Town—Ville",False,2,4,18.5,14.8,name_change,"Berthier, Town—Ville | Chatham | Compton",Berthier,QC
QC142002,1901,"Berthier, Town—Ville","Berthier, Town—Ville",False,2,4,18.5,14.8,name_change,"Berthier, Town—Ville | Chatham | Compton",Berthier,QC
QC142002,1911,Chatham,Chatham,False,2,4,18.5,14.8,name_change,"Berthier, Town—Ville | Chatham | Compton",Argenteuil,QC
QC142003,1871,Clifton,Clifton,False,1,3,22.4,18.2,name_change,Clifton | Gore | Lanoraie,Compton,QC
QC142003,1901,Lanoraie,Lanoraie,False,1,3,22.4,18.2,name_change,Clifton | Gore | Lanoraie,Berthier,QC
QC142003,1911,Gore,Gore,False,1,3,22.4,18.2,name_change,Clifton | Gore | Lanoraie,Argenteuil,QC
QC142004,1871,Auckland,Auckland,False,1,4,22.5,11.8,name_change,Auckland | Grenville | Lanoraie | St. Barthélemy,Compton,QC
