place_id:ID,:LABEL,name,place_type,community_type,wikidata_id,wikidata_uri,geonames_id,inception_date,province,latitude:float,longitude:float
COMMUNITY_Q112855600,E53_Place,Lac-Cyprès,COMMUNITY,hamlet,Q112855600,http://www.wikidata.org/entity/Q112855600,,,Lac-Ashuapmushuan,48.455278,-73.678889
COMMUNITY_Q112855610,E53_Place,Lac-des-Perdrix,COMMUNITY,hamlet,Q112855610,http://www.wikidata.org/entity/Q112855610,,,Sainte-Sophie,45.833333,-73.933333
COMMUNITY_Q112855609,E53_Place,Lac-des-Neiges,COMMUNITY,hamlet,Q112855609,http://www.wikidata.org/entity/Q112855609,,,Lac-Jacques-Cartier,47.490277777,-71.025
COMMUNITY_Q112855616,E53_Place,Lac-du-Brochet,COMMUNITY,hamlet,Q112855616,http://www.wikidata.org/entity/Q112855616,,,Lac-Sainte-Marie,45.9225,-75.823888888
COMMUNITY_Q112855641,E53_Place,Lac-Français,COMMUNITY,hamlet,Q112855641,http://www.wikidata.org/entity/Q112855641,,,Lac-Supérieur,46.171388888,-74.468055555
COMMUNITY_Q112855682,E53_Place,Lac-Laplaine,COMMUNITY,hamlet,Q112855682,http://www.wikidata.org/entity/Q112855682,,,Mascouche,45.770555555,-73.684166666
COMMUNITY_Q112855662,E53_Place,Lac-Johanne,COMMUNITY,hamlet,Q112855662,http://www.wikidata.org/entity/Q112855662,,,Sainte-Anne-des-Lacs,45.8375,-74.139722222
COMMUNITY_Q112855692,E53_Place,Lac-Long-Sud,COMMUNITY,hamlet,Q112855692,http://www.wikidata.org/entity/Q112855692,,,Saint-Alphonse-Rodriguez,46.158333333,-73.670833333
COMMUNITY_Q112855678,E53_Place,Lac-Lamoureux,COMMUNITY,hamlet,Q112855678,http://www.wikidata.org/entity/Q112855678,,,Mont-Tremblant,46.153333333,-74.643611111
COMMUNITY_Q112855712,E53_Place,Lac-Rossignol,COMMUNITY,hamlet,Q112855712,http://www.wikidata.org/entity/Q112855712,,,Lac-Supérieur,46.173333333,-74.455
COMMUNITY_Q112855618,E53_Place,Lac-du-Marcheur,COMMUNITY,hamlet,Q112855618,http://www.wikidata.org/entity/Q112855618,,,Notre-Dame-de-la-Merci,46.179444444,-74.045833333
COMMUNITY_Q112855659,E53_Place,Lac-Huguette,COMMUNITY,hamlet,Q112855659,http://www.wikidata.org/entity/Q112855659,,,Saint-Adolphe-d'Howard,45.961388888,-74.358333333
COMMUNITY_Q112855695,E53_Place,Lac-Maggie,COMMUNITY,hamlet,Q112855695,http://www.wikidata.org/entity/Q112855695,,,Lac-Bouchette,48.2538889,-72.0797222
COMMUNITY_Q112855603,E53_Place,Lac-de-l'Orignal,COMMUNITY,hamlet,Q112855603,http://www.wikidata.org/entity/Q112855603,,,Val-des-Lacs,46.216111111,-74.327222222
COMMUNITY_Q112855696,E53_Place,Lac-Maskinongé,COMMUNITY,hamlet,Q112855696,http://www.wikidata.org/entity/Q112855696,,,Mont-Tremblant,46.086388888,-74.602222222
COMMUNITY_Q112855637,E53_Place,Lac-Filion,COMMUNITY,hamlet,Q112855637,http://www.wikidata.org/entity/Q112855637,,,Saint-Jérôme,45.812222222,-74.100277777
COMMUNITY_Q112855703,E53_Place,Lac-Pérodeau,COMMUNITY,hamlet,Q112855703,http://www.wikidata.org/entity/Q112855703,,,Chute-Saint-Philippe,46.771388888,-75.153333333
COMMUNITY_Q112855728,E53_Place,Lac-Simon,COMMUNITY,hamlet,Q112855728,http://www.wikidata.org/entity/Q112855728,,,La Conception,46.156944444,-74.741666666
COMMUNITY_Q112855632,E53_Place,Lac-en-Coeur,COMMUNITY,hamlet,Q112855632,http://www.wikidata.org/entity/Q112855632,,,Saint-Hippolyte,45.969444444,-74.018055555
COMMUNITY_Q112855694,E53_Place,Lac-MacDonald,COMMUNITY,hamlet,Q112855694,http://www.wikidata.org/entity/Q112855694,,,Harrington,45.873611111,-74.586388888
COMMUNITY_Q112855665,E53_Place,Lac-Kataway,COMMUNITY,hamlet,Q112855665,http://www.wikidata.org/entity/Q112855665,,,Saint-Michel-des-Saints,46.693888888,-74.004166666
COMMUNITY_Q112855697,E53_Place,Lac-McGregor,COMMUNITY,hamlet,Q112855697,http://www.wikidata.org/entity/Q112855697,,,Val-des-Monts,45.657222222,-75.646388888
COMMUNITY_Q112855730,E53_Place,Lac-Tire,COMMUNITY,hamlet,Q112855730,http://www.wikidata.org/entity/Q112855730,,,Saint-Donat,46.339444444,-74.243888888
COMMUNITY_Q112855630,E53_Place,Lac-Elgin,COMMUNITY,hamlet,Q112855630,http://www.wikidata.org/entity/Q112855630,,,Stratford,45.758333333,-71.338333333
COMMUNITY_Q112855605,E53_Place,Lac-des-Aulnes,COMMUNITY,hamlet,Q112855605,http://www.wikidata.org/entity/Q112855605,,,Saint-Donat,46.366666666,-74.190277777
COMMUNITY_Q112855710,E53_Place,Lac-Robert,COMMUNITY,hamlet,Q112855710,http://www.wikidata.org/entity/Q112855710,,,Mille-Isles,45.796388888,-74.140277777
COMMUNITY_Q112855617,E53_Place,Lac-du-Camp,COMMUNITY,hamlet,Q112855617,http://www.wikidata.org/entity/Q112855617,,,Notre-Dame-de-Pontmain,46.2975,-75.640277777
COMMUNITY_Q112855707,E53_Place,Lac-Raquette,COMMUNITY,hamlet,Q112855707,http://www.wikidata.org/entity/Q112855707,,,Lac-Etchemin,46.368333333,-70.514166666
COMMUNITY_Q112855688,E53_Place,Lac-Légaré,COMMUNITY,hamlet,Q112855688,http://www.wikidata.org/entity/Q112855688,,,Packington,47.485,-68.8275
COMMUNITY_Q112855596,E53_Place,Lac-Clef,COMMUNITY,hamlet,Q112855596,http://www.wikidata.org/entity/Q112855596,,,Saint-Donat,46.391666666,-74.219166666
COMMUNITY_Q112855672,E53_Place,Lac-Labrie,COMMUNITY,hamlet,Q112855672,http://www.wikidata.org/entity/Q112855672,,,Sept-Îles,50.186944444,-66.688333333
COMMUNITY_Q112855709,E53_Place,Lac-Rimouski,COMMUNITY,hamlet,Q112855709,http://www.wikidata.org/entity/Q112855709,,,Lac-Huron,48.015833333,-68.211666666
COMMUNITY_Q112855734,E53_Place,Lac-Vert-Nord,COMMUNITY,hamlet,Q112855734,http://www.wikidata.org/entity/Q112855734,,,Saint-Alphonse-Rodriguez,46.186666666,-73.7175
COMMUNITY_Q112855667,E53_Place,Lac-La Motte,COMMUNITY,hamlet,Q112855667,http://www.wikidata.org/entity/Q112855667,,,La Motte,48.424166666,-78.057777777
COMMUNITY_Q112855711,E53_Place,Lac-Rose,COMMUNITY,hamlet,Q112855711,http://www.wikidata.org/entity/Q112855711,,,Sainte-Marie-de-Blandford,46.35,-72.166667
COMMUNITY_Q112855721,E53_Place,Lac-Saint-Germains,COMMUNITY,hamlet,Q112855721,http://www.wikidata.org/entity/Q112855721,,,Sainte-Rose-du-Nord,48.446667,-70.6275
COMMUNITY_Q112855635,E53_Place,Lac-Équerre,COMMUNITY,hamlet,Q112855635,http://www.wikidata.org/entity/Q112855635,,,La Minerve,46.283055555,-74.974722222
COMMUNITY_Q112855689,E53_Place,Lac-Long-Nord,COMMUNITY,hamlet,Q112855689,http://www.wikidata.org/entity/Q112855689,,,Saint-Alphonse-Rodriguez,46.171944444,-73.677222222
COMMUNITY_Q112855645,E53_Place,Lac-Gatineau,COMMUNITY,hamlet,Q112855645,http://www.wikidata.org/entity/Q112855645,,,Mont-Laurier,46.560277777,-75.715833333
COMMUNITY_Q112855693,E53_Place,Lac-Louisa,COMMUNITY,hamlet,Q112855693,http://www.wikidata.org/entity/Q112855693,,,Wentworth,45.764722222,-74.411388888
COMMUNITY_Q112855585,E53_Place,Lac-Charlebois,COMMUNITY,hamlet,Q112855585,http://www.wikidata.org/entity/Q112855585,,,Saint-André-Avellin,45.752777777,-75.070833333
COMMUNITY_Q112855613,E53_Place,Lac-des-Sources,COMMUNITY,hamlet,Q112855613,http://www.wikidata.org/entity/Q112855613,,,Saint-Hippolyte,45.950555555,-74.044722222
COMMUNITY_Q112855657,E53_Place,Lac-Grosleau,COMMUNITY,hamlet,Q112855657,http://www.wikidata.org/entity/Q112855657,,,Ripon,45.822777777,-75.081944444
COMMUNITY_Q112855589,E53_Place,Lac-Chat,COMMUNITY,hamlet,Q112855589,http://www.wikidata.org/entity/Q112855589,,,La Tuque,47.165556,-72.640278
COMMUNITY_Q112855701,E53_Place,Lac-Notre-Dame,COMMUNITY,hamlet,Q112855701,http://www.wikidata.org/entity/Q112855701,,,Wentworth-Nord,45.86,-74.368611111
COMMUNITY_Q112855715,E53_Place,Lac-Saint-Amour,COMMUNITY,hamlet,Q112855715,http://www.wikidata.org/entity/Q112855715,,,Sainte-Anne-des-Lacs,45.854166666,-74.124166666
COMMUNITY_Q112855733,E53_Place,Lac-Vert,COMMUNITY,hamlet,Q112855733,http://www.wikidata.org/entity/Q112855733,,,Saint-Nérée-de-Bellechasse,46.689722222,-70.710277777
COMMUNITY_Q112855656,E53_Place,Lac-Goth,COMMUNITY,hamlet,Q112855656,http://www.wikidata.org/entity/Q112855656,,,Saint-Félix-d'Otis,48.291111,-70.691111
COMMUNITY_Q112855587,E53_Place,Lac-Charlebois,COMMUNITY,hamlet,Q112855587,http://www.wikidata.org/entity/Q112855587,,,Sainte-Marguerite-du-Lac-Masson,46.081666666,-74.044444444
COMMUNITY_Q112855591,E53_Place,Lac-Chevreuils,COMMUNITY,hamlet,Q112855591,http://www.wikidata.org/entity/Q112855591,,,Saint-Adolphe-d'Howard,45.899722222,-74.325
COMMUNITY_Q112855599,E53_Place,Lac-Cornu,COMMUNITY,hamlet,Q112855599,http://www.wikidata.org/entity/Q112855599,,,Saint-Adolphe-d'Howard,45.968888888,-74.39
COMMUNITY_Q112855700,E53_Place,Lac-Morin,COMMUNITY,hamlet,Q112855700,http://www.wikidata.org/entity/Q112855700,,,Lac-Beauport,46.990833333,-71.303333333
COMMUNITY_Q112855652,E53_Place,Lac-Gémont,COMMUNITY,hamlet,Q112855652,http://www.wikidata.org/entity/Q112855652,,,Saint-Adolphe-d'Howard,45.916111111,-74.373055555
COMMUNITY_Q112855592,E53_Place,Lac-Clair,COMMUNITY,hamlet,Q112855592,http://www.wikidata.org/entity/Q112855592,,,Rawdon,46.090555555,-73.804444444
COMMUNITY_Q112855732,E53_Place,Lac-Vert,COMMUNITY,hamlet,Q112855732,http://www.wikidata.org/entity/Q112855732,,,Lac-Sainte-Marie,45.994166666,-75.8075
COMMUNITY_Q112855597,E53_Place,Lac-Corbeau,COMMUNITY,hamlet,Q112855597,http://www.wikidata.org/entity/Q112855597,,,Saint-Damien,46.318333333,-73.512777777
COMMUNITY_Q112855738,E53_Place,Lac-William,COMMUNITY,hamlet,Q112855738,http://www.wikidata.org/entity/Q112855738,,,Saint-Ferdinand,46.144166666,-71.593333333
COMMUNITY_Q112855624,E53_Place,Lac-du-Pin-Rouge,COMMUNITY,hamlet,Q112855624,http://www.wikidata.org/entity/Q112855624,,,Saint-Hippolyte,45.963611111,-74.038333333
COMMUNITY_Q112855643,E53_Place,Lac-Gareau,COMMUNITY,hamlet,Q112855643,http://www.wikidata.org/entity/Q112855643,,,Gracefield,46.099166666,-76.130277777
COMMUNITY_Q112855614,E53_Place,Lac-Desmarais,COMMUNITY,hamlet,Q112855614,http://www.wikidata.org/entity/Q112855614,,,Mont-Tremblant,46.176944444,-74.639166666
COMMUNITY_Q112855650,E53_Place,Lac-Gélinas,COMMUNITY,hamlet,Q112855650,http://www.wikidata.org/entity/Q112855650,,,Mont-Tremblant,46.165,-74.636944444
COMMUNITY_Q112855717,E53_Place,Lac-Saint-François-Xavier,COMMUNITY,hamlet,Q112855717,http://www.wikidata.org/entity/Q112855717,,,Wentworth-Nord,45.881666666,-74.364722222
COMMUNITY_Q112855729,E53_Place,Lac-Spectacles,COMMUNITY,hamlet,Q112855729,http://www.wikidata.org/entity/Q112855729,,,Wentworth-Nord,45.802777777,-74.530277777
COMMUNITY_Q112855685,E53_Place,Lac-Lasalle,COMMUNITY,hamlet,Q112855685,http://www.wikidata.org/entity/Q112855685,,,Sainte-Émélie-de-l'Énergie,46.394166666,-73.702777777
COMMUNITY_Q112855680,E53_Place,Lac-Laperrière,COMMUNITY,hamlet,Q112855680,http://www.wikidata.org/entity/Q112855680,,,Duhamel-Ouest,47.302222,-79.438889
COMMUNITY_Q112855723,E53_Place,Lac-Sarrazin,COMMUNITY,hamlet,Q112855723,http://www.wikidata.org/entity/Q112855723,,,Sainte-Lucie-des-Laurentides,46.120555555,-74.193611111
COMMUNITY_Q112855737,E53_Place,Lac-Vingt-Sous,COMMUNITY,hamlet,Q112855737,http://www.wikidata.org/entity/Q112855737,,,Saint-Adolphe-d'Howard,45.949722222,-74.369444444
COMMUNITY_Q112855601,E53_Place,Lac-Danford,COMMUNITY,hamlet,Q112855601,http://www.wikidata.org/entity/Q112855601,,,Kazabazua,45.951944444,-76.133611111
COMMUNITY_Q112855735,E53_Place,Lac-Vert-Sud,COMMUNITY,hamlet,Q112855735,http://www.wikidata.org/entity/Q112855735,,,Saint-Alphonse-Rodriguez,46.180277777,-73.719166666
COMMUNITY_Q112855704,E53_Place,Lac-Pilon,COMMUNITY,hamlet,Q112855704,http://www.wikidata.org/entity/Q112855704,,,Sainte-Adèle,45.998888888,-74.024166666
COMMUNITY_Q112855660,E53_Place,Lac-Joannès,COMMUNITY,hamlet,Q112855660,http://www.wikidata.org/entity/Q112855660,,,Rouyn-Noranda,48.2066667,-78.6797222
COMMUNITY_Q112855669,E53_Place,Lac-Labonté,COMMUNITY,hamlet,Q112855669,http://www.wikidata.org/entity/Q112855669,,,Saint-Ambroise,48.591944444,-71.446111111
COMMUNITY_Q112855705,E53_Place,Lac-Pimbina,COMMUNITY,hamlet,Q112855705,http://www.wikidata.org/entity/Q112855705,,,Saint-Donat,46.371111111,-74.23
COMMUNITY_Q112855687,E53_Place,Lac-Laurel,COMMUNITY,hamlet,Q112855687,http://www.wikidata.org/entity/Q112855687,,,Lac-des-Seize-Îles,45.874166666,-74.474166666
COMMUNITY_Q112855708,E53_Place,Lac-Renaud,COMMUNITY,hamlet,Q112855708,http://www.wikidata.org/entity/Q112855708,,,Sainte-Adèle,45.930833333,-74.194722222
COMMUNITY_Q112855663,E53_Place,Lac-Jolicoeur,COMMUNITY,hamlet,Q112855663,http://www.wikidata.org/entity/Q112855663,,,Mont-Tremblant,46.111388888,-74.542777777
COMMUNITY_Q112855646,E53_Place,Lac-Gauthier,COMMUNITY,hamlet,Q112855646,http://www.wikidata.org/entity/Q112855646,,,Lac-Supérieur,46.171666666,-74.515555555
COMMUNITY_Q112855699,E53_Place,Lac-Moore,COMMUNITY,hamlet,Q112855699,http://www.wikidata.org/entity/Q112855699,,,Mont-Tremblant,46.196944444,-74.616944444
COMMUNITY_Q112855725,E53_Place,Lac-Sébastien,COMMUNITY,hamlet,Q112855725,http://www.wikidata.org/entity/Q112855725,,,Saint-David-de-Falardeau,48.643333333,-71.126666666
COMMUNITY_Q112855698,E53_Place,Lac-Mitis,COMMUNITY,hamlet,Q112855698,http://www.wikidata.org/entity/Q112855698,,,Lac-des-Eaux-Mortes,48.321111111,-67.903888888
COMMUNITY_Q112855706,E53_Place,Lac-Provost,COMMUNITY,hamlet,Q112855706,http://www.wikidata.org/entity/Q112855706,,,Saint-Donat,46.388333333,-74.260277777
COMMUNITY_Q112855594,E53_Place,Lac-Clair,COMMUNITY,hamlet,Q112855594,http://www.wikidata.org/entity/Q112855594,,,La Tuque,47.704166666,-72.794166666
COMMUNITY_Q112855606,E53_Place,Lac-des-Becs-Scie,COMMUNITY,hamlet,Q112855606,http://www.wikidata.org/entity/Q112855606,,,Saint-Sauveur,45.853333333,-74.215277777
COMMUNITY_Q112855582,E53_Place,Lac-Chapleau,COMMUNITY,hamlet,Q112855582,http://www.wikidata.org/entity/Q112855582,,,La Minerve,46.248333333,-74.937222222
COMMUNITY_Q112855604,E53_Place,Lac-Deligny,COMMUNITY,hamlet,Q112855604,http://www.wikidata.org/entity/Q112855604,,,Mandeville,46.389722222,-73.288888888
COMMUNITY_Q112855580,E53_Place,Lac-Chantal,COMMUNITY,hamlet,Q112855580,http://www.wikidata.org/entity/Q112855580,,,Saint-Adolphe-d'Howard,45.965277777,-74.363333333
COMMUNITY_Q112855731,E53_Place,Lac-Vert,COMMUNITY,hamlet,Q112855731,http://www.wikidata.org/entity/Q112855731,,,Saint-Adolphe-d'Howard,45.952777777,-74.336666666
COMMUNITY_Q112855702,E53_Place,Lac-Ouareau,COMMUNITY,hamlet,Q112855702,http://www.wikidata.org/entity/Q112855702,,,Saint-Donat,46.311944444,-74.125
COMMUNITY_Q112855674,E53_Place,Lac-Lajoie,COMMUNITY,hamlet,Q112855674,http://www.wikidata.org/entity/Q112855674,,,Lac-des-Dix-Milles,46.419166666,-74.284722222
COMMUNITY_Q112855666,E53_Place,Lac-Keatley,COMMUNITY,hamlet,Q112855666,http://www.wikidata.org/entity/Q112855666,,,Harrington,45.785555555,-74.6025
COMMUNITY_Q112855608,E53_Place,Lac-des-Commissaires,COMMUNITY,hamlet,Q112855608,http://www.wikidata.org/entity/Q112855608,,,Lac-Bouchette,48.155278,-72.231667
COMMUNITY_Q112855640,E53_Place,Lac-Fournelle,COMMUNITY,hamlet,Q112855640,http://www.wikidata.org/entity/Q112855640,,,Saint-Hippolyte,45.914444444,-74.037222222
COMMUNITY_Q112855639,E53_Place,Lac-Fortune,COMMUNITY,hamlet,Q112855639,http://www.wikidata.org/entity/Q112855639,,,Rouyn-Noranda,48.1875,-79.306111111
COMMUNITY_Q112855648,E53_Place,Lac-Gauvin,COMMUNITY,hamlet,Q112855648,http://www.wikidata.org/entity/Q112855648,,,Amos,48.6052778,-78.1788889
COMMUNITY_Q112855621,E53_Place,Lac-du-Milieu,COMMUNITY,hamlet,Q112855621,http://www.wikidata.org/entity/Q112855621,,,Rivière-à-Pierre,47.012778,-72.161111
COMMUNITY_Q112855713,E53_Place,Lac-Rouge-Nord,COMMUNITY,hamlet,Q112855713,http://www.wikidata.org/entity/Q112855713,,,Saint-Alphonse-Rodriguez,46.193333333,-73.7075
COMMUNITY_Q112855612,E53_Place,Lac-des-Pins,COMMUNITY,hamlet,Q112855612,http://www.wikidata.org/entity/Q112855612,,,Montcalm,45.924444444,-74.498333333
COMMUNITY_Q112855801,E53_Place,Le Petit-Brûlé,COMMUNITY,hamlet,Q112855801,http://www.wikidata.org/entity/Q112855801,,,Mirabel,45.592777777,-74.0325
COMMUNITY_Q112855823,E53_Place,Le Renversé,COMMUNITY,hamlet,Q112855823,http://www.wikidata.org/entity/Q112855823,,,Saint-René-de-Matane,48.697777777,-67.338888888
COMMUNITY_Q112855845,E53_Place,Les Dalles,COMMUNITY,hamlet,Q112855845,http://www.wikidata.org/entity/Q112855845,,,Saint-Liguori,45.9875,-73.5275
COMMUNITY_Q112855862,E53_Place,Les Trois-Ruisseaux,COMMUNITY,hamlet,Q112855862,http://www.wikidata.org/entity/Q112855862,,,Gaspé,48.916111111,-64.268888888
COMMUNITY_Q112855810,E53_Place,Le Petit-Poste,COMMUNITY,hamlet,Q112855810,http://www.wikidata.org/entity/Q112855810,,,Sainte-Ursule,46.331666666,-73.073333333
COMMUNITY_Q112855795,E53_Place,Le Grand-Sault,COMMUNITY,hamlet,Q112855795,http://www.wikidata.org/entity/Q112855795,,,Saint-Georges,46.053611111,-70.655
COMMUNITY_Q112855847,E53_Place,Les Éboulements-Est,COMMUNITY,hamlet,Q112855847,http://www.wikidata.org/entity/Q112855847,,,Les Éboulements,47.5025,-70.2683333
COMMUNITY_Q112855816,E53_Place,Le Petit-Village,COMMUNITY,hamlet,Q112855816,http://www.wikidata.org/entity/Q112855816,,,Yamachiche,46.284166666,-72.901666666
COMMUNITY_Q112855768,E53_Place,Le Bas-de-la-Paroisse,COMMUNITY,hamlet,Q112855768,http://www.wikidata.org/entity/Q112855768,,,Saint-Antoine-de-Tilly,46.670277777,-71.536666666
COMMUNITY_Q112855831,E53_Place,Le Village-Saint-Jean,COMMUNITY,hamlet,Q112855831,http://www.wikidata.org/entity/Q112855831,,,Neuville,46.724166666,-71.659444444
COMMUNITY_Q112855798,E53_Place,Le Haut-de-la-Paroisse,COMMUNITY,hamlet,Q112855798,http://www.wikidata.org/entity/Q112855798,,,Lévis,46.691388888,-71.458888888
COMMUNITY_Q112855752,E53_Place,Laterrière-Bassin,COMMUNITY,hamlet,Q112855752,http://www.wikidata.org/entity/Q112855752,,,Saguenay,48.3175,-71.133055555
COMMUNITY_Q112855826,E53_Place,Le Seuil-Beaudoin-de-la-Pointe-à-Marie,COMMUNITY,hamlet,Q112855826,http://www.wikidata.org/entity/Q112855826,,,Notre-Dame-de-la-Merci,46.265833333,-73.990833333
COMMUNITY_Q112855806,E53_Place,Le Petit-Ouest,COMMUNITY,hamlet,Q112855806,http://www.wikidata.org/entity/Q112855806,,,Chandler,48.373611111,-64.659444444
COMMUNITY_Q112855861,E53_Place,Les Souliers-Verts,COMMUNITY,hamlet,Q112855861,http://www.wikidata.org/entity/Q112855861,,,Wotton,45.753888888,-71.765
COMMUNITY_Q112855853,E53_Place,Les Îles-Sainte-Marie,COMMUNITY,hamlet,Q112855853,http://www.wikidata.org/entity/Q112855853,,,Côte-Nord-du-Golfe-du-Saint-Laurent,50.300555555,-59.658888888
COMMUNITY_Q112855859,E53_Place,Les Quarante,COMMUNITY,hamlet,Q112855859,http://www.wikidata.org/entity/Q112855859,,,Grande-Rivière,48.396388888,-64.580277777
COMMUNITY_Q112855741,E53_Place,Ladd's Mills,COMMUNITY,hamlet,Q112855741,http://www.wikidata.org/entity/Q112855741,,,Coaticook,45.092777777,-71.814166666
COMMUNITY_Q112855843,E53_Place,Les Caps,COMMUNITY,hamlet,Q112855843,http://www.wikidata.org/entity/Q112855843,,,Les Îles-de-la-Madeleine,47.394722222,-61.933055555
COMMUNITY_Q112855753,E53_Place,Lauréat,COMMUNITY,hamlet,Q112855753,http://www.wikidata.org/entity/Q112855753,,,Otter Lake,45.912777777,-76.375555555
COMMUNITY_Q112855743,E53_Place,Lalement,COMMUNITY,hamlet,Q112855743,http://www.wikidata.org/entity/Q112855743,,,Sainte-Félicité,47.003888888,-69.897222222
COMMUNITY_Q112855822,E53_Place,Le Radar,COMMUNITY,hamlet,Q112855822,http://www.wikidata.org/entity/Q112855822,,,Saint-Sylvestre,46.327222222,-71.153055555
COMMUNITY_Q112855848,E53_Place,Les Étroits-Nord,COMMUNITY,hamlet,Q112855848,http://www.wikidata.org/entity/Q112855848,,,Saint-Marc-du-Lac-Long,47.429166666,-68.892222222
COMMUNITY_Q112855844,E53_Place,Les Côtes-du-Portage,COMMUNITY,hamlet,Q112855844,http://www.wikidata.org/entity/Q112855844,,,Saint-Maxime-du-Mont-Louis,49.254444444,-65.571388888
COMMUNITY_Q112855841,E53_Place,Lemesurier,COMMUNITY,hamlet,Q112855841,http://www.wikidata.org/entity/Q112855841,,,Saint-Pierre-de-Broughton,46.247777777,-71.282222222
COMMUNITY_Q112855792,E53_Place,Le Domaine,COMMUNITY,hamlet,Q112855792,http://www.wikidata.org/entity/Q112855792,,,Lac-Pythonga,47.041944444,-76.534444444
COMMUNITY_Q112855854,E53_Place,Les Îlets,COMMUNITY,hamlet,Q112855854,http://www.wikidata.org/entity/Q112855854,,,Les Escoumins,48.415,-69.327222222
COMMUNITY_Q112855814,E53_Place,Le Petit-Sainte-Marie,COMMUNITY,hamlet,Q112855814,http://www.wikidata.org/entity/Q112855814,,,Sainte-Anne-de-la-Pérade,46.571666666,-72.256944444
COMMUNITY_Q112855756,E53_Place,Laurence,COMMUNITY,hamlet,Q112855756,http://www.wikidata.org/entity/Q112855756,,,Saint-Esprit,45.893611111,-73.569722222
COMMUNITY_Q112855851,E53_Place,Les Grèves,COMMUNITY,hamlet,Q112855851,http://www.wikidata.org/entity/Q112855851,,,Contrecœur,45.982222222,-73.178611111
COMMUNITY_Q112855765,E53_Place,Lawrence Colony,COMMUNITY,hamlet,Q112855765,http://www.wikidata.org/entity/Q112855765,,,Newport,45.417222222,-71.415555555
COMMUNITY_Q112855857,E53_Place,Les Prairies,COMMUNITY,hamlet,Q112855857,http://www.wikidata.org/entity/Q112855857,,,Saint-François-de-la-Rivière-du-Sud,46.858888888,-70.646944444
COMMUNITY_Q112855874,E53_Place,Maison-Saint-Bernard,COMMUNITY,hamlet,Q112855874,http://www.wikidata.org/entity/Q112855874,,,Saint-Damien-de-Buckland,46.642222222,-70.640277777
COMMUNITY_Q112855872,E53_Place,Mabel,COMMUNITY,hamlet,Q112855872,http://www.wikidata.org/entity/Q112855872,,,Brownsburg-Chatham,45.653055555,-74.464166666
COMMUNITY_Q112855870,E53_Place,Luskville,COMMUNITY,hamlet,Q112855870,http://www.wikidata.org/entity/Q112855870,,,Pontiac,45.532777777,-76.015
COMMUNITY_Q112855846,E53_Place,Les Éboulements-Centre,COMMUNITY,hamlet,Q112855846,http://www.wikidata.org/entity/Q112855846,,,Les Éboulements,47.465,-70.3383333
COMMUNITY_Q112855865,E53_Place,Lizotte,COMMUNITY,hamlet,Q112855865,http://www.wikidata.org/entity/Q112855865,,,Lac-Bouchette,48.102777777,-72.178333333
COMMUNITY_Q112855840,E53_Place,Lemay,COMMUNITY,hamlet,Q112855840,http://www.wikidata.org/entity/Q112855840,,,Lac-Sainte-Marie,45.981111111,-75.919444444
COMMUNITY_Q112855794,E53_Place,Le Grand-Sainte-Marie,COMMUNITY,hamlet,Q112855794,http://www.wikidata.org/entity/Q112855794,,,Sainte-Anne-de-la-Pérade,46.551111111,-72.224166666
COMMUNITY_Q112855850,E53_Place,Les Grands-Déserts,COMMUNITY,hamlet,Q112855850,http://www.wikidata.org/entity/Q112855850,,,Quebec City,46.796944444,-71.414444444
COMMUNITY_Q112855830,E53_Place,Le Village-du-Cap,COMMUNITY,hamlet,Q112855830,http://www.wikidata.org/entity/Q112855830,,,Cap-Chat,49.066388888,-66.722777777
COMMUNITY_Q112855867,E53_Place,Loranger,COMMUNITY,hamlet,Q112855867,http://www.wikidata.org/entity/Q112855867,,,Nominingue,46.431111111,-75.073611111
COMMUNITY_Q112855860,E53_Place,Les Quatre-Chemins-de-la-Huitième,COMMUNITY,hamlet,Q112855860,http://www.wikidata.org/entity/Q112855860,,,Saint-Lazare-de-Bellechasse,46.622222222,-70.7625
COMMUNITY_Q112855866,E53_Place,Lombrette,COMMUNITY,hamlet,Q112855866,http://www.wikidata.org/entity/Q112855866,,,Saint-Tite-des-Caps,47.1669444,-70.7552778
COMMUNITY_Q112855821,E53_Place,Le Pré,COMMUNITY,hamlet,Q112855821,http://www.wikidata.org/entity/Q112855821,,,Les Îles-de-la-Madeleine,47.411666666,-61.800555555
COMMUNITY_Q112855852,E53_Place,Les Hurons,COMMUNITY,hamlet,Q112855852,http://www.wikidata.org/entity/Q112855852,,,Saint-Mathias-sur-Richelieu,45.483055555,-73.223611111
COMMUNITY_Q112855863,E53_Place,Libbytown,COMMUNITY,hamlet,Q112855863,http://www.wikidata.org/entity/Q112855863,,,Barnston West,45.128333333,-71.998888888
COMMUNITY_Q112855770,E53_Place,Le Bas-de-la-Paroisse,COMMUNITY,hamlet,Q112855770,http://www.wikidata.org/entity/Q112855770,,,Lévis,46.726388888,-71.316388888
COMMUNITY_Q112855855,E53_Place,Les Îlots-de-Newport,COMMUNITY,hamlet,Q112855855,http://www.wikidata.org/entity/Q112855855,,,Chandler,48.251388888,-64.757777777
COMMUNITY_Q112855771,E53_Place,Le Bas-de-Sainte-Anne,COMMUNITY,hamlet,Q112855771,http://www.wikidata.org/entity/Q112855771,,,Sainte-Anne-de-la-Pérade,46.586944444,-72.143055555
